customer_age,asset_value,credit_score,contract_length,interest_rate,payment_frequency,time_to_default,defaulted
85.0,8517.87,782.0,24,0.0251,2,5.37,0
58.0,59673.44,629.0,60,0.0707,1,10.62,1
62.0,264215.61,686.0,24,0.0334,4,2.7,0
52.0,1078026.91,568.0,12,0.0588,2,3.32,0
21.0,121030.26,719.0,48,0.02,1,19.11,0
51.0,41445.59,707.0,36,0.02,12,7.25,1
61.0,21824.68,797.0,60,0.047,12,37.0,1
32.0,550588.71,786.0,60,0.0754,4,36.21,1
59.0,124087.42,755.0,12,0.0712,4,6.48,0
56.0,25640.62,739.0,60,0.02,4,27.84,0
73.0,48866.32,693.0,48,0.0722,2,15.15,1
39.0,81649.14,761.0,48,0.0605,4,27.65,0
29.0,103136.3,589.0,12,0.0588,1,36.82,1
40.0,24352.29,465.0,24,0.0957,1,45.66,1
67.0,32396.63,816.0,24,0.0375,12,1.98,1
18.0,11465.13,767.0,60,0.0695,12,46.71,0
18.0,169356.68,687.0,60,0.0508,1,3.55,0
46.0,42547.72,807.0,12,0.0825,12,17.27,1
38.0,95446.55,627.0,48,0.057,4,5.69,0
45.0,248266.62,629.0,12,0.0396,4,31.06,1
59.0,74598.09,616.0,24,0.0369,1,15.49,1
37.0,53478.21,757.0,48,0.0547,2,1.05,0
18.0,72687.27,542.0,60,0.0342,2,13.83,1
76.0,63779.91,623.0,24,0.02,2,44.27,0
30.0,208181.38,729.0,36,0.0763,12,8.09,0
29.0,81702.38,580.0,24,0.0726,2,16.97,0
62.0,34738.33,634.0,48,0.05,4,17.88,1
39.0,170731.78,479.0,48,0.0642,2,24.88,0
44.0,204942.42,761.0,12,0.0653,1,2.83,1
52.0,15703.98,631.0,48,0.051,12,0.99,0
61.0,277280.22,590.0,36,0.02,4,10.51,1
40.0,86224.68,570.0,36,0.0569,4,18.92,0
68.0,79480.74,658.0,48,0.0448,1,6.07,1
18.0,163836.56,542.0,60,0.0902,12,13.64,1
56.0,33962.89,850.0,48,0.0632,1,8.93,1
32.0,155463.23,462.0,60,0.0633,2,40.32,0
66.0,41077.86,655.0,48,0.0798,12,34.74,0
47.0,13698.61,711.0,24,0.0522,12,0.06,0
35.0,22075.94,622.0,48,0.0899,4,0.9,1
55.0,105558.63,721.0,24,0.0295,2,17.99,1
58.0,23260.96,620.0,60,0.0477,2,11.67,0
55.0,299561.83,850.0,48,0.0768,4,0.03,1
30.0,196670.19,588.0,60,0.0254,1,2.21,0
38.0,227166.65,465.0,36,0.0429,4,22.77,0
45.0,67831.27,570.0,12,0.0597,1,2.65,1
44.0,77486.7,739.0,60,0.0607,1,5.84,0
56.0,18147.5,688.0,24,0.0372,12,14.81,1
18.0,162069.98,775.0,12,0.0791,2,15.89,0
50.0,87538.45,750.0,48,0.03,2,20.98,1
41.0,105588.59,636.0,24,0.0544,2,30.43,0
32.0,323939.42,651.0,12,0.0368,4,0.46,1
34.0,32664.27,661.0,12,0.02,4,55.78,0
42.0,52778.46,850.0,60,0.036,1,2.25,1
18.0,83006.23,769.0,48,0.0437,1,16.97,0
34.0,23495.51,850.0,48,0.0241,4,26.91,0
32.0,49632.5,784.0,48,0.0748,12,24.86,1
53.0,98022.25,694.0,60,0.0534,4,1.23,1
33.0,43242.48,598.0,60,0.0559,1,4.02,0
42.0,221679.83,720.0,48,0.0483,12,21.03,0
68.0,13214.57,694.0,12,0.0478,1,21.56,1
60.0,184014.76,691.0,48,0.0614,4,20.18,0
59.0,115981.44,679.0,60,0.0401,2,34.68,0
38.0,33900.04,495.0,48,0.02,12,10.56,0
53.0,23756.02,826.0,60,0.02,4,2.08,0
41.0,7477.98,695.0,48,0.0562,12,4.2,1
42.0,27033.31,559.0,12,0.0443,2,23.81,1
51.0,170617.02,748.0,12,0.1031,2,0.66,0
36.0,56608.49,614.0,60,0.068,4,36.7,0
67.0,191564.7,756.0,60,0.058,1,21.27,0
43.0,32213.11,788.0,24,0.02,12,59.59,0
54.0,121431.57,802.0,36,0.0368,12,46.97,0
67.0,29216.87,684.0,24,0.0697,2,17.46,0
60.0,22797.93,659.0,60,0.0541,4,41.32,1
24.0,53791.61,637.0,60,0.0311,2,16.7,0
52.0,30792.72,628.0,48,0.0263,2,6.5,0
58.0,12799.71,698.0,24,0.0608,1,1.61,0
58.0,49895.46,679.0,36,0.0373,2,22.22,1
28.0,66598.37,617.0,24,0.0408,4,19.15,0
35.0,212853.33,586.0,12,0.046,2,12.92,1
60.0,152787.86,689.0,12,0.0777,4,37.09,0
34.0,202793.44,657.0,24,0.0452,2,9.86,0
41.0,123051.41,586.0,24,0.0781,1,20.16,0
69.0,83500.91,783.0,60,0.0422,1,30.74,0
44.0,17519.24,850.0,48,0.0211,2,37.54,1
34.0,69554.94,796.0,12,0.0447,1,35.48,0
32.0,108748.57,628.0,36,0.0499,12,15.6,0
50.0,257155.94,695.0,48,0.02,12,28.56,0
25.0,118929.78,850.0,24,0.0294,2,12.99,0
41.0,206981.24,583.0,12,0.0615,2,20.99,0
50.0,21332.82,778.0,24,0.0401,1,17.13,0
64.0,43199.42,555.0,12,0.0669,1,2.79,1
55.0,91982.23,850.0,36,0.0221,2,47.28,0
34.0,191176.56,657.0,48,0.0331,4,8.24,1
63.0,51780.63,850.0,36,0.0646,4,10.45,0
41.0,55135.77,850.0,36,0.0522,12,35.62,0
26.0,119031.13,689.0,48,0.02,1,11.62,1
42.0,19421.37,628.0,48,0.0553,1,2.24,0
67.0,298762.6,719.0,36,0.0784,12,12.42,1
47.0,24856.24,682.0,24,0.0461,4,15.34,0
45.0,8790.36,660.0,48,0.0388,4,14.05,0
70.0,60479.94,534.0,36,0.0708,12,39.83,0
24.0,327243.13,649.0,36,0.0385,2,13.01,1
26.0,107629.83,589.0,36,0.0611,1,16.92,0
21.0,126891.86,755.0,24,0.0442,2,46.65,0
51.0,62404.07,799.0,60,0.0288,2,2.54,1
47.0,51411.77,774.0,60,0.0385,4,12.66,0
68.0,12773.02,734.0,48,0.02,2,8.03,1
49.0,6251.73,615.0,60,0.0658,1,16.99,0
39.0,72858.34,721.0,12,0.0633,1,2.18,1
45.0,222470.37,779.0,48,0.0547,1,21.64,0
47.0,84468.48,641.0,48,0.0381,12,13.69,0
20.0,111703.08,712.0,36,0.0656,2,34.35,0
85.0,291768.96,685.0,12,0.0624,2,14.73,1
53.0,83180.39,850.0,60,0.0657,1,40.19,0
48.0,52962.79,785.0,48,0.0578,12,21.45,1
54.0,26409.4,761.0,12,0.0453,12,4.36,1
56.0,452350.48,528.0,24,0.0455,4,9.22,0
43.0,101371.55,717.0,24,0.02,4,22.14,1
36.0,23304.42,684.0,36,0.0255,1,3.97,0
54.0,18561.27,684.0,12,0.0587,2,8.02,1
51.0,209622.53,544.0,48,0.0806,2,12.53,1
33.0,21217.01,591.0,24,0.0665,2,44.23,0
66.0,382251.54,693.0,24,0.045,12,13.12,0
49.0,3802.97,811.0,60,0.0336,2,9.06,0
56.0,248350.22,641.0,60,0.0637,12,1.75,1
66.0,97430.52,660.0,12,0.0536,1,2.57,0
45.0,67413.09,850.0,60,0.0336,2,38.39,1
50.0,50238.73,670.0,12,0.0545,12,17.28,1
57.0,396618.38,687.0,48,0.0651,1,53.08,0
34.0,121425.82,688.0,48,0.02,1,4.19,0
46.0,24265.15,565.0,48,0.0479,12,55.25,0
47.0,10733.13,757.0,60,0.0757,12,45.4,0
31.0,71488.88,635.0,60,0.0708,2,6.77,0
80.0,59810.04,697.0,36,0.0496,4,6.28,0
24.0,13096.91,744.0,24,0.03,2,54.0,0
26.0,56647.69,850.0,48,0.0216,4,27.97,0
65.0,33727.38,568.0,60,0.0677,12,10.62,1
56.0,60432.97,786.0,24,0.0393,4,38.1,0
30.0,123738.24,787.0,48,0.0626,12,41.27,0
54.0,266361.57,636.0,48,0.0732,1,10.06,1
67.0,148581.52,760.0,24,0.0346,4,14.01,1
45.0,29101.91,850.0,24,0.0431,4,48.11,0
84.0,86587.88,624.0,60,0.073,1,26.92,0
19.0,63774.4,724.0,24,0.0461,2,29.9,0
55.0,15801.67,740.0,24,0.0615,4,2.37,1
62.0,89164.01,753.0,60,0.0435,12,11.78,0
58.0,383337.98,777.0,48,0.0268,2,36.43,1
42.0,61847.48,717.0,24,0.0603,1,13.24,0
41.0,12158.91,751.0,36,0.0803,4,18.1,0
52.0,61714.16,609.0,12,0.0582,1,35.57,0
57.0,17788.15,716.0,24,0.0623,1,3.58,1
54.0,142003.29,652.0,24,0.0626,12,21.2,0
61.0,101201.11,577.0,12,0.0833,1,0.23,0
30.0,50467.76,649.0,36,0.0437,4,18.61,1
42.0,42994.85,727.0,48,0.02,1,29.67,0
31.0,48424.72,744.0,36,0.0752,2,11.77,0
39.0,60371.63,573.0,12,0.0205,1,9.17,1
60.0,27660.62,606.0,24,0.0404,4,39.36,0
47.0,14946.72,772.0,48,0.0341,4,8.29,1
84.0,186969.16,751.0,36,0.0341,4,12.25,1
48.0,40725.06,789.0,36,0.0682,2,25.35,1
46.0,70759.57,837.0,48,0.064,4,3.72,0
47.0,79640.81,754.0,36,0.0331,2,18.62,1
35.0,82621.11,659.0,12,0.0748,1,31.48,0
44.0,18512.14,711.0,48,0.045,2,37.89,1
62.0,11205.5,850.0,12,0.0874,1,22.9,0
47.0,33233.29,850.0,48,0.0423,1,9.72,1
33.0,88939.49,746.0,12,0.0411,1,5.38,0
31.0,28913.1,754.0,24,0.0428,4,4.97,1
38.0,41985.46,773.0,24,0.0319,2,28.75,0
46.0,502473.11,702.0,36,0.0612,12,9.17,1
63.0,9457.62,816.0,48,0.0364,4,48.29,0
25.0,28140.53,801.0,48,0.0446,4,3.42,1
40.0,398955.06,735.0,12,0.0595,2,39.08,0
47.0,57262.51,668.0,36,0.0896,12,0.4,1
18.0,29555.2,548.0,36,0.0366,1,18.21,0
32.0,192676.7,773.0,48,0.0391,12,2.34,1
35.0,63274.04,721.0,24,0.0378,2,7.29,0
33.0,42264.03,626.0,48,0.059,4,42.03,0
48.0,72574.5,587.0,48,0.0404,12,15.36,0
43.0,31004.61,766.0,60,0.0322,2,2.05,0
37.0,21644.55,540.0,12,0.0521,1,27.61,1
51.0,53444.72,730.0,12,0.0616,4,15.89,0
71.0,21785.57,784.0,60,0.0403,2,44.58,0
70.0,60517.83,755.0,36,0.052,1,22.02,0
18.0,85340.68,661.0,12,0.0553,4,13.16,0
54.0,140513.73,575.0,36,0.05,12,54.6,0
42.0,184965.57,759.0,24,0.0564,4,21.31,0
47.0,39905.26,820.0,36,0.033,1,12.37,1
39.0,98658.0,643.0,12,0.029,2,57.68,0
47.0,97980.47,751.0,36,0.0339,1,24.39,0
47.0,83101.56,850.0,24,0.02,4,4.39,1
36.0,37069.16,734.0,60,0.0262,1,23.79,0
32.0,21416.83,660.0,12,0.064,4,39.39,0
38.0,98913.59,804.0,24,0.0633,1,32.05,1
49.0,10863.21,626.0,48,0.0238,2,31.16,1
54.0,45805.55,570.0,60,0.02,1,17.37,0
58.0,4658.13,781.0,60,0.0505,4,12.65,1
38.0,15734.29,659.0,12,0.0606,12,18.88,1
49.0,24906.05,668.0,24,0.0343,2,33.84,0
59.0,179283.6,637.0,48,0.0382,12,1.1,1
62.0,119146.37,653.0,24,0.0655,4,25.0,1
44.0,34408.72,840.0,36,0.0836,2,1.43,1
42.0,124165.4,850.0,12,0.0382,4,16.61,1
48.0,145455.13,850.0,36,0.0612,12,24.25,1
28.0,50987.47,809.0,36,0.0493,12,15.14,1
42.0,14997.25,747.0,60,0.0718,4,16.67,0
56.0,48634.46,557.0,60,0.0274,4,13.29,0
55.0,54290.67,681.0,36,0.0504,2,6.25,1
41.0,17457.87,850.0,24,0.037,4,51.26,0
48.0,86426.26,656.0,12,0.0487,12,10.18,1
33.0,79206.36,850.0,12,0.0676,1,0.75,1
56.0,93437.0,706.0,24,0.0496,12,10.38,0
44.0,79135.99,432.0,36,0.0347,4,22.88,1
41.0,124224.17,764.0,12,0.0682,12,27.55,0
40.0,50044.7,827.0,60,0.0602,4,0.15,1
44.0,73261.1,695.0,48,0.0548,2,45.3,0
38.0,40225.63,823.0,60,0.026,4,43.68,0
55.0,33372.94,533.0,24,0.0599,4,2.01,0
39.0,228262.06,561.0,48,0.037,4,11.02,1
69.0,7756.07,720.0,12,0.0302,4,35.58,0
67.0,143883.61,748.0,12,0.0315,4,15.36,0
32.0,32191.55,836.0,48,0.0617,12,3.38,0
46.0,28281.46,764.0,12,0.0592,12,17.04,0
35.0,77775.17,581.0,48,0.0503,1,32.86,1
40.0,13499.26,721.0,36,0.02,1,2.06,1
75.0,26475.55,760.0,24,0.0715,2,47.2,0
40.0,25613.13,513.0,60,0.067,2,3.68,1
50.0,47982.98,696.0,48,0.039,1,8.75,1
53.0,26792.1,666.0,48,0.0772,12,52.32,0
30.0,296890.51,635.0,36,0.0304,2,5.71,1
32.0,361138.39,750.0,60,0.0518,1,1.4,0
27.0,7926.81,585.0,36,0.0521,12,0.86,1
32.0,103189.53,742.0,36,0.0547,1,9.16,1
18.0,141303.23,756.0,24,0.0222,2,22.36,0
53.0,103051.61,808.0,12,0.02,2,3.16,0
76.0,31004.47,588.0,60,0.0482,4,4.05,1
47.0,46906.17,549.0,36,0.0325,1,11.25,1
24.0,28331.38,728.0,12,0.0566,1,3.11,0
35.0,39329.73,671.0,12,0.0525,1,17.03,0
38.0,17854.93,850.0,12,0.0765,2,33.37,1
30.0,53381.05,746.0,12,0.076,12,2.21,1
58.0,13322.35,706.0,24,0.051,1,27.1,1
57.0,49014.21,683.0,24,0.0798,12,20.31,1
28.0,17178.58,578.0,36,0.0542,1,18.15,0
56.0,73630.63,756.0,12,0.0492,2,7.99,0
68.0,30350.87,692.0,36,0.0841,12,2.17,1
74.0,80063.9,692.0,48,0.031,1,11.98,0
85.0,176589.08,709.0,24,0.02,12,13.06,1
31.0,293445.42,722.0,24,0.0454,1,45.97,0
85.0,4779.04,526.0,60,0.0537,4,10.59,1
40.0,25998.81,784.0,48,0.0626,4,19.63,1
36.0,44219.18,615.0,24,0.0272,4,29.42,0
50.0,94876.17,686.0,12,0.0468,1,22.18,1
36.0,11494.75,829.0,12,0.0256,12,6.01,0
51.0,22424.46,850.0,12,0.0443,4,18.76,1
25.0,68210.73,530.0,36,0.0768,2,10.25,1
41.0,65178.72,703.0,24,0.0529,12,9.84,1
64.0,87344.77,727.0,36,0.031,4,15.13,1
44.0,93309.36,549.0,24,0.02,2,2.77,1
47.0,84001.88,780.0,60,0.0426,2,4.3,1
52.0,72667.92,712.0,36,0.0496,2,12.03,0
63.0,63306.28,719.0,24,0.0501,1,12.2,1
20.0,116397.12,608.0,60,0.0236,2,12.25,0
54.0,6378.43,741.0,24,0.0538,12,28.25,1
41.0,280501.26,784.0,48,0.02,12,10.34,0
47.0,6604.58,713.0,36,0.0524,1,44.16,1
61.0,20350.04,649.0,12,0.0469,2,15.74,1
27.0,47726.36,656.0,60,0.0632,12,6.33,1
30.0,117314.41,722.0,60,0.0721,1,8.87,1
18.0,2995.1,705.0,12,0.02,2,14.38,0
37.0,58213.68,790.0,60,0.0633,12,42.54,1
65.0,132242.82,652.0,12,0.0712,2,27.83,1
43.0,161865.03,578.0,12,0.0637,1,32.21,0
25.0,29812.12,736.0,24,0.0392,4,6.32,0
38.0,44318.82,652.0,36,0.0719,12,4.26,1
23.0,32333.27,778.0,48,0.0388,2,0.28,0
28.0,40429.92,701.0,60,0.0283,2,4.65,1
51.0,21336.48,765.0,24,0.0496,4,8.34,1
27.0,24606.06,599.0,48,0.0476,2,28.4,0
62.0,92445.72,714.0,48,0.0675,1,34.04,0
44.0,68296.61,630.0,60,0.0364,1,9.25,1
46.0,97888.71,578.0,60,0.0527,2,15.36,1
41.0,74162.54,614.0,24,0.0271,2,26.87,1
57.0,121095.96,646.0,60,0.0767,12,33.07,0
57.0,144092.97,824.0,48,0.0617,1,49.23,0
50.0,10491.11,643.0,60,0.02,12,16.04,0
53.0,25481.05,573.0,24,0.0738,4,9.01,1
42.0,47506.61,713.0,24,0.0533,12,32.82,1
53.0,58531.62,703.0,24,0.0518,2,2.43,0
40.0,30635.34,651.0,60,0.0859,12,0.28,0
45.0,149048.0,684.0,36,0.02,12,41.24,1
41.0,433630.63,798.0,24,0.0587,12,1.78,1
38.0,72125.43,767.0,36,0.0429,1,4.53,1
35.0,65143.06,758.0,12,0.0317,12,9.86,1
52.0,140008.2,582.0,24,0.0769,4,10.16,0
65.0,9266.49,850.0,36,0.0325,12,17.32,0
63.0,61603.19,805.0,36,0.0382,12,28.63,1
26.0,159378.29,752.0,48,0.0559,12,9.57,1
64.0,31471.76,584.0,36,0.0739,2,9.19,0
40.0,17561.06,795.0,48,0.0436,2,2.52,0
54.0,49721.58,650.0,36,0.0662,4,42.48,0
31.0,56348.71,681.0,36,0.0837,2,36.97,0
47.0,24133.3,532.0,12,0.0855,2,18.8,0
50.0,487069.1,576.0,36,0.0748,1,16.76,0
23.0,37097.45,744.0,60,0.0748,4,52.07,0
54.0,18889.11,801.0,60,0.0697,2,19.28,0
65.0,54523.04,768.0,60,0.0234,1,0.16,1
42.0,148428.8,765.0,12,0.0582,2,25.52,0
65.0,60925.94,694.0,36,0.0587,1,31.65,0
42.0,97303.86,659.0,12,0.0615,2,53.29,0
58.0,25046.5,729.0,36,0.0326,2,3.83,1
18.0,265053.89,782.0,48,0.0616,2,49.53,0
81.0,104999.52,700.0,12,0.0705,2,8.02,1
67.0,170706.6,821.0,60,0.0557,12,8.23,1
41.0,86263.4,678.0,60,0.0287,2,1.49,0
18.0,136609.81,602.0,60,0.0382,4,40.05,0
49.0,25007.91,699.0,36,0.0581,12,41.79,0
23.0,36628.78,711.0,36,0.053,4,59.58,0
52.0,230148.63,692.0,12,0.0214,12,42.66,0
51.0,284856.82,828.0,24,0.0567,12,49.18,0
31.0,19014.07,781.0,36,0.028,4,10.04,0
62.0,76859.63,557.0,24,0.0297,1,14.16,1
57.0,38911.93,850.0,24,0.0276,4,21.12,0
60.0,29821.01,426.0,36,0.0204,2,0.54,1
45.0,79605.6,850.0,12,0.02,2,27.1,0
24.0,187392.93,671.0,24,0.0228,4,27.89,0
60.0,94057.58,681.0,12,0.053,1,29.85,0
41.0,43498.75,694.0,12,0.0543,12,9.1,1
24.0,100193.76,739.0,36,0.0434,12,9.28,1
65.0,41773.77,700.0,24,0.0435,2,23.54,0
76.0,90410.37,687.0,12,0.051,1,1.7,1
44.0,241945.0,831.0,24,0.037,12,8.48,0
77.0,7501.37,757.0,12,0.0353,12,23.68,1
46.0,132886.72,604.0,36,0.0553,2,32.34,0
39.0,12848.02,774.0,12,0.0724,1,58.94,0
36.0,204500.91,752.0,36,0.0329,12,52.47,0
70.0,31665.23,645.0,36,0.0517,1,7.13,1
33.0,17717.86,779.0,24,0.0308,1,6.81,1
56.0,120002.66,684.0,24,0.0588,2,37.71,1
37.0,86177.99,678.0,24,0.1002,12,6.85,1
38.0,22044.38,675.0,48,0.0618,2,19.98,0
60.0,17102.85,457.0,24,0.0578,4,1.77,1
39.0,49638.33,647.0,24,0.0587,12,5.74,0
39.0,17960.19,771.0,12,0.053,1,18.58,0
62.0,20713.21,698.0,48,0.0441,1,46.69,0
69.0,67212.92,571.0,48,0.0238,12,42.94,0
55.0,22791.17,796.0,12,0.05,2,57.85,0
35.0,91723.99,670.0,24,0.0483,1,21.99,0
37.0,265705.44,578.0,60,0.0475,12,20.57,0
46.0,51608.65,850.0,36,0.0547,1,6.18,0
50.0,68196.67,595.0,48,0.0611,2,47.26,0
30.0,450492.51,788.0,12,0.0582,12,9.93,0
56.0,18258.74,623.0,60,0.0446,2,57.2,0
46.0,197054.42,714.0,36,0.0582,2,18.95,0
19.0,174705.61,610.0,60,0.0341,12,38.84,0
31.0,140690.45,576.0,24,0.02,2,27.03,0
37.0,217890.48,752.0,12,0.0395,2,13.45,0
44.0,79266.82,741.0,36,0.0501,2,4.53,1
73.0,33425.37,814.0,36,0.02,1,19.56,0
49.0,178898.39,697.0,24,0.052,2,37.53,0
32.0,185877.33,850.0,24,0.0535,4,4.99,1
48.0,180830.23,727.0,24,0.0665,1,4.96,0
40.0,62598.84,757.0,12,0.0571,4,4.33,0
50.0,29254.99,564.0,48,0.0236,2,57.91,0
54.0,72501.48,639.0,60,0.056,2,11.68,1
63.0,153618.88,752.0,12,0.0506,1,5.43,0
45.0,166766.81,692.0,12,0.0584,2,1.13,1
70.0,38961.29,719.0,60,0.0712,1,9.27,0
59.0,82073.7,618.0,36,0.0359,12,12.59,0
34.0,16174.99,712.0,60,0.044,1,2.81,0
78.0,160323.69,712.0,24,0.0496,2,11.86,0
50.0,27356.0,582.0,36,0.0408,1,40.23,1
32.0,131302.01,764.0,12,0.02,1,34.32,0
70.0,18971.54,530.0,60,0.0671,1,19.52,0
76.0,167949.04,718.0,12,0.02,2,47.37,0
45.0,82605.8,850.0,12,0.0559,1,4.45,1
37.0,27409.43,768.0,60,0.0244,4,3.23,1
42.0,119534.03,767.0,12,0.0298,12,20.66,0
56.0,33177.87,610.0,48,0.0624,12,49.12,0
64.0,126697.17,850.0,48,0.075,12,12.05,1
54.0,45519.16,838.0,12,0.0564,1,0.08,1
47.0,10710.21,616.0,36,0.0447,1,15.85,1
67.0,22417.2,653.0,36,0.0467,12,4.93,0
40.0,38932.52,825.0,36,0.0753,12,51.05,0
60.0,235199.42,850.0,36,0.0735,2,14.3,0
41.0,147435.14,574.0,48,0.0601,1,2.88,1
51.0,303719.97,600.0,36,0.0737,2,20.37,0
43.0,312898.84,686.0,60,0.0406,1,3.93,1
44.0,35075.19,483.0,36,0.0639,12,52.8,0
39.0,49588.45,702.0,60,0.0244,4,27.17,1
65.0,39684.66,819.0,48,0.04,2,21.49,0
34.0,30591.86,556.0,60,0.0421,4,26.33,1
34.0,9494.85,713.0,60,0.0731,1,11.62,1
77.0,58997.61,642.0,12,0.0458,4,28.3,1
60.0,16554.85,850.0,60,0.069,12,0.68,1
18.0,57862.69,643.0,12,0.0385,1,8.41,0
37.0,496714.56,850.0,36,0.065,12,2.36,1
18.0,35977.71,640.0,60,0.0608,1,20.43,0
31.0,72749.26,777.0,60,0.02,1,46.33,0
18.0,148248.97,725.0,24,0.07,1,35.3,0
43.0,79244.34,686.0,36,0.0392,12,5.76,0
28.0,80216.47,621.0,60,0.0254,1,32.07,0
46.0,41672.54,732.0,60,0.0324,1,10.87,1
21.0,47482.76,656.0,24,0.0388,2,24.44,0
46.0,22925.14,631.0,12,0.0333,12,0.07,1
39.0,139531.41,847.0,36,0.0323,1,2.1,0
68.0,10493.47,755.0,24,0.0451,1,1.63,1
66.0,158116.65,764.0,36,0.0586,1,44.5,0
57.0,14710.28,661.0,36,0.0731,4,9.6,1
40.0,156781.32,681.0,12,0.082,4,10.17,1
75.0,42031.83,675.0,12,0.0943,2,2.36,1
22.0,17468.09,734.0,48,0.0562,4,22.76,0
24.0,106862.54,764.0,24,0.047,2,29.87,0
44.0,151564.65,697.0,24,0.0644,1,3.7,1
79.0,38635.29,621.0,36,0.0271,12,12.29,1
42.0,123082.55,776.0,48,0.0454,1,11.47,0
42.0,6093.12,703.0,48,0.058,12,1.5,1
23.0,15984.96,556.0,36,0.0313,2,15.63,0
59.0,218034.58,486.0,12,0.0697,12,7.87,0
59.0,47874.14,730.0,48,0.0594,2,33.43,1
57.0,9300.16,617.0,24,0.0425,2,14.19,0
36.0,29766.35,743.0,12,0.0581,12,19.94,0
34.0,23779.98,622.0,60,0.0456,1,5.74,0
26.0,50718.11,713.0,48,0.02,4,26.13,0
46.0,41326.08,662.0,36,0.072,1,16.29,1
29.0,71605.83,850.0,24,0.0486,2,26.34,0
27.0,55856.1,795.0,48,0.0557,1,39.19,1
39.0,233220.41,835.0,36,0.063,1,34.2,0
38.0,91541.58,702.0,24,0.02,1,19.06,0
37.0,94624.49,782.0,48,0.0473,4,56.48,0
52.0,191982.04,709.0,24,0.0357,12,31.09,0
46.0,40588.14,847.0,60,0.0779,4,10.43,1
41.0,16951.69,693.0,24,0.049,1,7.35,0
48.0,200179.62,560.0,36,0.0471,12,7.83,1
30.0,68585.87,500.0,48,0.0417,1,27.18,0
47.0,68826.99,850.0,36,0.0813,2,22.26,1
47.0,31782.47,748.0,60,0.0356,1,14.76,1
22.0,32310.41,754.0,12,0.0296,12,37.46,1
60.0,139625.95,849.0,24,0.0336,4,7.47,1
32.0,160276.51,535.0,36,0.0374,4,3.36,1
46.0,131114.12,664.0,48,0.0492,1,24.0,1
62.0,132317.76,676.0,48,0.0637,4,1.53,0
59.0,105770.78,774.0,12,0.0336,12,29.36,0
46.0,68290.28,631.0,48,0.0795,4,2.22,0
40.0,50242.69,580.0,60,0.0563,4,0.79,0
59.0,200852.05,579.0,12,0.0211,1,23.31,1
55.0,41203.53,815.0,60,0.02,12,1.41,1
36.0,86680.07,626.0,24,0.0503,12,57.9,0
33.0,26795.44,645.0,60,0.0366,2,18.59,1
18.0,30967.73,763.0,24,0.0324,4,44.85,0
47.0,47280.13,630.0,60,0.0378,12,26.51,0
44.0,26797.44,530.0,12,0.038,2,29.27,1
62.0,132966.41,542.0,24,0.0549,1,16.62,1
50.0,15552.33,694.0,60,0.0593,2,4.19,0
65.0,66120.2,750.0,60,0.048,2,2.74,0
35.0,68357.6,680.0,48,0.0545,12,8.72,0
62.0,9790.82,743.0,60,0.03,2,47.69,0
37.0,38521.67,539.0,48,0.0433,1,18.42,1
57.0,77319.35,545.0,60,0.0537,12,19.56,1
23.0,91924.97,850.0,36,0.0505,12,20.95,0
49.0,48810.11,823.0,48,0.065,12,14.13,1
18.0,117817.04,777.0,12,0.0515,12,57.81,0
41.0,53673.99,634.0,12,0.02,1,12.82,0
52.0,60697.2,676.0,24,0.0384,1,18.9,0
37.0,77007.17,700.0,12,0.0818,1,19.69,0
29.0,151296.93,831.0,24,0.0375,4,24.89,1
58.0,30463.42,740.0,12,0.0456,1,31.07,0
43.0,36797.24,753.0,48,0.02,2,17.88,1
38.0,30671.94,683.0,36,0.0288,12,0.49,1
46.0,42950.44,779.0,24,0.0356,2,4.0,1
85.0,249255.63,730.0,36,0.0884,1,11.46,0
62.0,106162.4,704.0,60,0.0499,4,17.26,1
62.0,19320.27,626.0,60,0.0465,4,7.61,1
52.0,32844.94,689.0,36,0.0434,12,11.23,1
47.0,86922.07,592.0,48,0.0238,1,28.53,1
18.0,24185.1,696.0,36,0.0712,4,7.87,0
35.0,28988.66,709.0,36,0.02,2,21.22,1
38.0,229798.86,460.0,36,0.0471,4,7.35,0
18.0,32423.03,677.0,24,0.02,12,10.59,0
28.0,155541.34,582.0,24,0.0382,4,16.24,0
18.0,210096.7,750.0,36,0.02,1,3.22,1
44.0,28754.17,764.0,48,0.0339,2,12.21,0
57.0,24588.58,657.0,60,0.068,12,13.16,0
62.0,45427.27,755.0,60,0.0206,12,1.58,1
51.0,20158.32,759.0,60,0.0379,4,6.17,1
31.0,67577.74,677.0,12,0.0675,12,3.89,1
18.0,48744.52,850.0,48,0.0933,4,14.69,1
19.0,85869.16,627.0,24,0.0546,2,33.98,1
26.0,242060.62,847.0,60,0.0405,4,3.41,1
32.0,135602.76,677.0,24,0.0437,12,9.51,1
43.0,97659.26,616.0,24,0.0359,2,22.05,1
30.0,8382.92,665.0,24,0.0454,4,41.24,0
50.0,93281.4,590.0,24,0.1092,12,37.95,0
42.0,335248.61,778.0,36,0.069,12,38.11,0
45.0,2949.76,540.0,24,0.0619,1,1.72,1
62.0,119298.32,839.0,12,0.0572,4,55.63,0
27.0,51054.11,606.0,24,0.0522,4,13.54,1
51.0,25596.35,784.0,60,0.0525,4,20.97,1
45.0,133402.82,702.0,24,0.0826,2,2.7,1
40.0,330944.48,727.0,60,0.0529,2,19.04,0
